title,pubDate,guid,link,description
“ကောလင်းဟာ နွေဦးတော်လှန်ရေးမှာ မြို့သိမ်းတိုက်ပွဲအနေနဲ့ ပထမဆုံးဆင်နွှဲနိုင်တဲ့မြို့ဖြစ်တယ်” – NUG ဒုတိယအတွင်းဝန် ဦးမောင်မောင်ဆွေ ,"Mon, 06 Nov 2023 09:36:17 GMT",https://www.bbc.com/burmese/articles/cn4pdp1p9l4o,https://www.bbc.com/burmese/articles/cn4pdp1p9l4o,အမှတ် (၁) စစ်ဒေသ၊ ကောလင်းခရိုင်ကွပ်ကဲရေးအစီအစဉ်နဲ့ ပြည်သူ့ကာကွယ်ရေးတပ်(PDF)နဲ့ မဟာမိတ် ပူးပေါင်းတပ်ဖွဲ့တွေက တိုက်ခိုက်သိမ်းပိုက်ခဲ့တာပါ။
၁၀ ရက်အတွင်း စစ်ကောင်စီ လက်လွှတ်လိုက်ရတဲ့နယ်မြေတိုးလာတဲ့ မြောက်ပိုင်းအခြေအနေ,"Mon, 06 Nov 2023 14:01:42 GMT",https://www.bbc.com/burmese/articles/cn0py5514kvo,https://www.bbc.com/burmese/articles/cn0py5514kvo,MNDAA ကိုးကန့်တပ်ဘက်ကတော့ စစ်ဆင်ရေး စတင်ချိန်ကနေ နိုဝင်ဘာ ၆ ရက် ညနေပိုင်းအထိ  စစ်ကောင်စီ တပ်စခန်းအကြီးအသေး စုစုပေါင်းပေါင်း ၁၁၂ ခုကို သိမ်းယူခဲ့တယ်လို့ ထုတ်ပြန်ပါတယ်။
ဂါဇာမှာ အပစ်ရပ်ဖို့ အမေရိကန်နဲ့ ပါလက်စတိုင်းဆွေးနွေး ,"Mon, 06 Nov 2023 04:15:16 GMT",https://www.bbc.com/burmese/articles/c89q01dvn1qo,https://www.bbc.com/burmese/articles/c89q01dvn1qo,အစ္စရေး-ဂါဇာအရေး အမေရိကန်နိုင်ငံခြားရေးဝန်ကြီးရဲ့ အရှေ့အလယ်ပိုင်းခရီးစဥ် တစ်ထောက် အနေနဲ့ ပါလက်စတိုင်းအာဏာပိုင်အဖွဲ့နဲ့တွေ့ဆုံတာဖြစ်ပါတယ်။
နိုဝင်ဘာ ၆ ရက် ထိပ်တန်းသတင်းများ - စစ်ရေးလေ့ကျင့်ဖို့ ရုရှားစစ်သင်္ဘောတွေ မြန်မာရောက်နေ,"Mon, 06 Nov 2023 10:24:37 GMT",https://www.bbc.com/burmese/articles/cllp2gqn270o,https://www.bbc.com/burmese/articles/cllp2gqn270o,ပထမဆုံး ရုရှား-မြန်မာ ရေတပ်ပူးတွဲစစ်ရေးလေ့ကျင့်ဖို့ ရုရှားရဲ့ ပစိဖိတ်ဆိုင်ရာ ရေတပ်စစ်သင်္ဘောအုပ်စုက ရေငုပ်သင်္ဘောဖျက် ရုရှား စစ်သင်္ဘော ၂ စီးနဲ့ ရာနဲ့ချီတဲ့ရေတပ်သားတွေ မြန်မာကို ရောက်နေပါတယ်။
လောက်ကိုင် - တိုက်ပွဲတွေဝန်းရံနေတဲ့မြို့ ,"Wed, 08 Nov 2023 03:49:58 GMT",https://www.bbc.com/burmese/articles/cx01xx25vwjo,https://www.bbc.com/burmese/articles/cx01xx25vwjo,လက်ရှိ ကိုးကန့်အုပ်ချုပ်ရေးအဖွဲ့ကို လဲလှယ်ဖို့အရေးမှာ  မြို့မပျက်စေဖို့ တရုတ်ကဆန္ဒရှိပြီး ချင်းရွှေဟော်ကို သိမ်းခဲ့ပေမယ့် မြို့မပျက်ခဲ့တဲ့ပုံစံကို တရုတ်အရေးကျွမ်းကျင်သူတစ်ဦးက ထောက်ပြပါတယ်။
သေဆုံးသူတစ်သောင်းကျော်ရှိလာတဲ့အာဏာသိမ်းရက်တစ်ထောင်,"Wed, 01 Nov 2023 02:18:53 GMT",https://www.bbc.com/burmese/articles/cle6egyx0p7o,https://www.bbc.com/burmese/articles/cle6egyx0p7o,ပိုမိုကျယ်ပြန့်လာတဲ့စစ်ပွဲတွေနဲ့ ပဋိပက္ခနယ်မြေတွေမှာ စစ်ပွဲတွင်းမှာရော စစ်ပွဲနဲ့မသက်ဆိုင်တဲ့အခြေအနေမှာပါ နှစ်ဖက် သတ်ဖြတ်မှုတွေက ရပ်တန့်မသွားဘဲ ပိုတိုးလာနေပါတယ်။
ဂျူးတွေရဲ့လေယာဥ်ကို လူအုပ်ကြီးက ဝိုင်းပိတ်ရှာမှု ဆိုရှယ်မီဒီယာကနေ ဘယ်လိုစခဲ့လဲ,"Tue, 31 Oct 2023 16:57:17 GMT",https://www.bbc.com/burmese/articles/c9xkxw622ywo,https://www.bbc.com/burmese/articles/c9xkxw622ywo,"
အကြမ်းဖက်မှု မဖြစ်လာခင်က တယ်လီဂရမ် ချန်နယ်တွေမှာ အမုန်းစကားတွေ ပြန့်နေခဲ့ပါတယ်။ အစ္စရေး နိုင်ငံ တယ်လ်အဗီးက လေယာဥ် ဆိုက်လာချိန်မှာ လူတွေကို လေဆိပ်မှာ စုဝေးကြဖို့ လှုံ့ဆော်တဲ့ မက်ဆေ့ချ်တွေကို ဘီဘီစီက ခြေရာခံကြည့်ခဲ့ပါတယ်။
"
ထိုင်ဝမ် တရားခွင်ထဲ ရောက်နေတဲ့ တရုတ်ရဲ့ “ကွန်မြူနစ် စပိုင်တွေ” ,"Thu, 09 Nov 2023 15:59:39 GMT",https://www.bbc.com/burmese/articles/c2x2n5vxl57o,https://www.bbc.com/burmese/articles/c2x2n5vxl57o,လာမယ့် ထိုင်ဝမ်‌ရွေးကောက်ပွဲမှာ တရုတ်နဲ့ ဆက်ဆံရေး ဘယ်လို လုပ်ကြမလဲ ဆိုတာကို ရွေးကြမှာဖြစ်
အစ္စရေး မပါတဲ့ နိုင်ငံတကာ ညီလာခံမှာ ဂါဇာမှာ အပစ်ရပ်ဖို့ ပန်ကြား - နို၀င်ဘာ ၉ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ,"Thu, 09 Nov 2023 14:09:57 GMT",https://www.bbc.com/burmese/articles/cedp2k3022eo,https://www.bbc.com/burmese/articles/cedp2k3022eo,နို၀င်ဘာ ၉ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ
ဒဏ်ခတ်ပိတ်ဆို့မှုတွေအောက်က မြန်မာနဲ့ ဆက်လုပ်ဖို့ပြင်တဲ့ ထိုင်းစွမ်းအင် PTTEP,"Thu, 09 Nov 2023 14:01:06 GMT",https://www.bbc.com/burmese/articles/c0x21dyj17po,https://www.bbc.com/burmese/articles/c0x21dyj17po,“ကုမ္ပဏီအနေနဲ့ ပိတ်ဆို့အရေးယူမှုတွေနဲ့ ဆက်နွယ်နေတဲ့ ဖြစ်လာနိုင်တဲ့အန္တရာယ်တွေလျော့ပါးစေရေးကို အကဲဖြတ်ပြီး နိုင်ငံတွင်းမှာ သဘာဝဓာတ်ငွေ့ ပြတ်တောက်မှုမရှိစေရေးအတွက် သတိကြီးကြီးထား လုပ်ကိုင်နေပါတယ်” လို့  PTTEP ဘက်က Upstream ကိုဖြေကြားပါတယ်။
နိုဝင်ဘာလ ၉ ရက် ထိပ်တန်းသတင်းများ- နောင်ချိုမှာ TNLA /PDF ပူးပေါင်းတပ်နဲ့ စစ်ကောင်စီတပ်တို့ တိုက်ပွဲဆက်ပြင်းထန်နေ ,"Thu, 09 Nov 2023 11:32:20 GMT",https://www.bbc.com/burmese/articles/cxw1ne1ydnlo,https://www.bbc.com/burmese/articles/cxw1ne1ydnlo,နိုဝင်ဘာ ၇ ရက်က ရှမ်းမြောက်၊နောင်ချိုမြို့ အုမ္မခါးကျေးရွာမှာ တအာင်းတပ်(TNLA)နဲ့ မန္တလေးပြည်သူ့ကာကွယ်ရေးပူးပေါင်းတပ်ဖွဲ့ MDY PDF ပူးပေါင်းတပ်တို့ကစစ်ကောင်စီတပ်ရဲ့ သံချပ်ကာ တစ်စီးကို ပစ်ခတ်ဖျက်ဆီးခဲ့ပြီးနောက် ဒီကနေ့မှာတိုက်ပွဲပြင်းထန် နေပါတယ်။
အစ္စရေး - ဂါဇာ စစ်ပွဲကို ပြဆိုနေတဲ့ ကိန်းဂဏန်းများ ,"Thu, 09 Nov 2023 14:18:45 GMT",https://www.bbc.com/burmese/articles/c6pxlpl4kkxo,https://www.bbc.com/burmese/articles/c6pxlpl4kkxo,တစ်လကြာလာပြီဖြစ်တဲ့ အစ္စရေးနဲ့ဟားမတ်စ်အဖွဲ့တို့ကြားက ပဋိပက္ခနဲ့ပတ်သက်ပြီး အဓိကကိန်းဂဏန်းတွေကို စေ့ငုထားပါတယ်။
မွေးနေ့လက်ဆောင် လက်ပစ်ဗုံးပေါက်လို့ ယူကရိန်းတပ်ချုပ်ရဲ့လက်ထောက် သေဆုံး,"Thu, 09 Nov 2023 13:57:03 GMT",https://www.bbc.com/burmese/articles/cp6p78w5768o,https://www.bbc.com/burmese/articles/cp6p78w5768o,ယူကရိန်းစစ်တပ် ကာကွယ်ရေးဦးစီးချုပ်ရဲ့ လက်ထောက် ဗိုလ်မှူးဟာ သူ့မွေးနေ့မှာ လက်ဆောင်ရတဲ့ အထုပ်တွေကို သားဖြစ်သူနဲ့ဖွင့်ဖောက်ရင်း လက်ဆောင်ထဲပါလာတဲ့လက်ပစ်ဗုံးပေါက်ကွဲမှုကြောင့်သေဆုံးခဲ့တာဖြစ်ပါတယ်။
မြန်မာပြည်မြောက်ပိုင်းနဲ့ ဂါဇာမှာ အပစ်ရပ်ဖို့ ကုလပန်ကြား- နို၀င်ဘာ ၁၀ ရက် ညပိုင်း နိုင်ငံတကာသတင်းများ,"Fri, 10 Nov 2023 14:20:32 GMT",https://www.bbc.com/burmese/articles/cy02x73rkl7o,https://www.bbc.com/burmese/articles/cy02x73rkl7o,နို၀င်ဘာ ၁၀ ရက် ညပိုင်း နိုင်ငံတကာသတင်းများ
အစ္စရေးက ဂါဇာမှာ တစ်ရက်လေးနာရီအပစ်ရပ်မယ်,"Fri, 10 Nov 2023 11:27:45 GMT",https://www.bbc.com/burmese/articles/cp3p21plrdjo,https://www.bbc.com/burmese/articles/cp3p21plrdjo,အမေရိကန်ကတော့ အစ္စရေးရဲ့ ဒီလုပ်ဆောင်မှုကို'' ထင်ရှားမြင်သာတဲ့ပထမခြေလှမ်း'' လို့ ပြောထားပါတယ်။ဒါပေမဲ့ ကုလသမဂ္ဂပြောခွင့်ရကတော့ တိုက်ပွဲတွေရပ်ဖို့လုပ်တဲ့ဘယ်လိုလုပ်ဆောင်မှုမဆို ကုလသမဂ္ဂနဲ့ညှိနှိုင်းလုပ်ဆောင်မှသာ အမှန်တကယ်ထိရောက်လိမ့်မယ်လို့တုံ့ပြန်ထားပါတယ်။
ချီကန်ဂန်ညာ (ဆင်တုပ်ကွေး) ကာကွယ်ဆေး အမေရိကန် ပထမဆုံး အတည်ပြု,"Fri, 10 Nov 2023 15:42:47 GMT",https://www.bbc.com/burmese/articles/c6p6qqj63pyo,https://www.bbc.com/burmese/articles/c6p6qqj63pyo,ဒီရောဂါဟာ နောက်ထပ် ဒေသအသစ်တွေမှာလည်း ပျံ့နှံ့နေတယ်လို့ FDA က ပြောပါတယ်။
နိုဝင်ဘာ ၁၀ ရက်ထိပ်တန်းသတင်းများ -ရိုဟင်ဂျာတွေနေရပ်ပြန်ရေး စစ်ကောင်စီနဲ့ ကုလဆွေးနွေး,"Fri, 10 Nov 2023 09:12:28 GMT",https://www.bbc.com/burmese/articles/c72q62jyw7no,https://www.bbc.com/burmese/articles/c72q62jyw7no,ဘင်္ဂလားဒေ့ရှ်ရောက် ရိုဟင်ဂျာတွေကိုပြန်လည်ခေါ်ဆောင်ရေး ဆွေးနွေးကြတာကို စစ်ကောင်စီနိုင်ငံခြားရေးဝန်ကြီးဌာနရဲ့ ထုတ်ပြန်ချက်အရ သိရပါတယ်။
အစ္စရေး ဂါဇာ စစ်ပွဲ - စစ်ရာဇဝတ်မှုတွေ ကျူးလွန်နေကြသလား,"Fri, 10 Nov 2023 16:40:07 GMT",https://www.bbc.com/burmese/articles/c51xdgk93wyo,https://www.bbc.com/burmese/articles/c51xdgk93wyo,"ကုလသမဂ္ဂက အစ္စရေးနဲ့ ဟားမတ်စ်တို့က ဂါဇာကမ်းမြောင်မှာ ""စစ်ရာဇဝတ်မှုတွေ"" ကျူးလွန်နေကြတယ်လို့ ပြောပါတယ်။ ""စစ်ရာဇဝတ်မှု""ဆိုတာကို ဘာလဲ။ ဒါတွေကို ဘယ်လို စီရင်သလဲ။"
